asciiname,lat,lon,country,admin_code,tz,population,country_name,region,sub_region
Colorado Springs,38.83388,-104.82136,US,CO,America/Denver,416427,United States of America,Americas,Northern America
Denver,39.73915,-104.9847,US,CO,America/Denver,600158,United States of America,Americas,Northern America
Grand Junction,39.06387,-108.55065,US,CO,America/Denver,58566,United States of America,Americas,Northern America
Highlands Ranch,39.55388,-104.96943,US,CO,America/Denver,96713,United States of America,Americas,Northern America
Lakewood,39.70471,-105.08137,US,CO,America/Denver,142980,United States of America,Americas,Northern America
Pueblo,38.25445,-104.60914,US,CO,America/Denver,106595,United States of America,Americas,Northern America
Thornton,39.86804,-104.97192,US,CO,America/Denver,118772,United States of America,Americas,Northern America
Westminster,39.83665,-105.0372,US,CO,America/Denver,106114,United States of America,Americas,Northern America
Albuquerque,35.08449,-106.65114,US,NM,America/Denver,545852,United States of America,Americas,Northern America
Las Cruces,32.31232,-106.77834,US,NM,America/Denver,97618,United States of America,Americas,Northern America
Rio Rancho,35.23338,-106.66447,US,NM,America/Denver,87521,United States of America,Americas,Northern America
Santa Fe,35.68698,-105.9378,US,NM,America/Denver,67947,United States of America,Americas,Northern America
Carson City,39.1638,-119.7674,US,NV,America/Los_Angeles,55274,United States of America,Americas,Northern America
Enterprise,36.02525,-115.24194,US,NV,America/Los_Angeles,108481,United States of America,Americas,Northern America
Henderson,36.0397,-114.98194,US,NV,America/Los_Angeles,257729,United States of America,Americas,Northern America
Las Vegas,36.17497,-115.13722,US,NV,America/Los_Angeles,583756,United States of America,Americas,Northern America
North Las Vegas,36.19886,-115.1175,US,NV,America/Los_Angeles,216961,United States of America,Americas,Northern America
Paradise,36.09719,-115.14666,US,NV,America/Los_Angeles,223167,United States of America,Americas,Northern America
Reno,39.52963,-119.8138,US,NV,America/Los_Angeles,225221,United States of America,Americas,Northern America
Sparks,39.534910000000004,-119.75269,US,NV,America/Los_Angeles,90264,United States of America,Americas,Northern America
Spring Valley,36.10803,-115.245,US,NV,America/Los_Angeles,178395,United States of America,Americas,Northern America
Sunrise Manor,36.21108,-115.07306,US,NV,America/Los_Angeles,189372,United States of America,Americas,Northern America
Amarillo,35.222,-101.8313,US,TX,America/Chicago,190695,United States of America,Americas,Northern America
El Paso,31.75872,-106.48693,US,TX,America/Denver,649121,United States of America,Americas,Northern America
Lubbock,33.57786,-101.85517,US,TX,America/Chicago,229573,United States of America,Americas,Northern America
Midland,31.99735,-102.07791,US,TX,America/Chicago,111147,United States of America,Americas,Northern America
Odessa,31.84568,-102.36764,US,TX,America/Chicago,99940,United States of America,Americas,Northern America
San Angelo,31.46377,-100.43704,US,TX,America/Chicago,93200,United States of America,Americas,Northern America
Saint George,37.10415,-113.58412,US,UT,America/Denver,72897,United States of America,Americas,Northern America
Avondale,33.4356,-112.3496,US,AZ,America/Phoenix,76238,United States of America,Americas,Northern America
Redding,40.58654,-122.39168,US,CA,America/Los_Angeles,89861,United States of America,Americas,Northern America
Boulder,40.01499,-105.27055,US,CO,America/Denver,97385,United States of America,Americas,Northern America
Fort Collins,40.58526,-105.08442,US,CO,America/Denver,143986,United States of America,Americas,Northern America
Greeley,40.42331,-104.70913,US,CO,America/Denver,92889,United States of America,Americas,Northern America
Longmont,40.16721,-105.10193,US,CO,America/Denver,86270,United States of America,Americas,Northern America
Loveland,40.39776,-105.07498,US,CO,America/Denver,66859,United States of America,Americas,Northern America
Boise,43.6135,-116.20345,US,ID,America/Boise,145987,United States of America,Americas,Northern America
Idaho Falls,43.46658,-112.03414,US,ID,America/Boise,56813,United States of America,Americas,Northern America
Meridian,43.61211,-116.39151,US,ID,America/Boise,75092,United States of America,Americas,Northern America
Nampa,43.54072,-116.56346,US,ID,America/Boise,81557,United States of America,Americas,Northern America
Pocatello,42.8713,-112.44553,US,ID,America/Boise,54255,United States of America,Americas,Northern America
Billings,45.78329,-108.50069,US,MT,America/Denver,104170,United States of America,Americas,Northern America
Great Falls,47.50024,-111.30081,US,MT,America/Denver,58505,United States of America,Americas,Northern America
Missoula,46.87215,-113.994,US,MT,America/Denver,66788,United States of America,Americas,Northern America
Bismarck,46.80833,-100.78374,US,ND,America/Chicago,61272,United States of America,Americas,Northern America
Albany,44.63651,-123.10593,US,OR,America/Los_Angeles,50158,United States of America,Americas,Northern America
Beaverton,45.48706,-122.80371,US,OR,America/Los_Angeles,89803,United States of America,Americas,Northern America
Bend,44.05817,-121.31531,US,OR,America/Los_Angeles,76639,United States of America,Americas,Northern America
Corvallis,44.56457,-123.26204,US,OR,America/Los_Angeles,54462,United States of America,Americas,Northern America
Eugene,44.05207,-123.08675,US,OR,America/Los_Angeles,156185,United States of America,Americas,Northern America
Gresham,45.49818,-122.43148,US,OR,America/Los_Angeles,105594,United States of America,Americas,Northern America
Hillsboro,45.52289,-122.98983,US,OR,America/Los_Angeles,91611,United States of America,Americas,Northern America
Medford,42.32652,-122.87559,US,OR,America/Los_Angeles,74907,United States of America,Americas,Northern America
Portland,45.52345,-122.67621,US,OR,America/Los_Angeles,583776,United States of America,Americas,Northern America
Salem,44.9429,-123.0351,US,OR,America/Los_Angeles,154637,United States of America,Americas,Northern America
Springfield,44.04624,-123.02203,US,OR,America/Los_Angeles,59403,United States of America,Americas,Northern America
Rapid City,44.08054,-103.23101,US,SD,America/Denver,67956,United States of America,Americas,Northern America
Layton,41.06022,-111.97105,US,UT,America/Denver,67311,United States of America,Americas,Northern America
Millcreek,40.68689,-111.87549,US,UT,America/Denver,62139,United States of America,Americas,Northern America
Ogden,41.223,-111.97383,US,UT,America/Denver,82825,United States of America,Americas,Northern America
Orem,40.2969,-111.69465,US,UT,America/Denver,88328,United States of America,Americas,Northern America
Provo,40.23384,-111.65853,US,UT,America/Denver,112488,United States of America,Americas,Northern America
Salt Lake City,40.76078,-111.89105,US,UT,America/Denver,186440,United States of America,Americas,Northern America
Sandy City,40.57204,-111.86056,US,UT,America/Denver,87461,United States of America,Americas,Northern America
Sandy Hills,40.58106,-111.85077,US,UT,America/Denver,89575,United States of America,Americas,Northern America
South Jordan,40.56217,-111.92966,US,UT,America/Denver,50418,United States of America,Americas,Northern America
Taylorsville,40.66772,-111.93883,US,UT,America/Denver,58652,United States of America,Americas,Northern America
West Jordan,40.60967,-111.9391,US,UT,America/Denver,103712,United States of America,Americas,Northern America
West Valley City,40.69161,-112.00105,US,UT,America/Denver,129480,United States of America,Americas,Northern America
Auburn,47.30732,-122.22845,US,WA,America/Los_Angeles,70180,United States of America,Americas,Northern America
Bellevue,47.61038,-122.20068,US,WA,America/Los_Angeles,122363,United States of America,Americas,Northern America
Bellingham,48.75955,-122.48822,US,WA,America/Los_Angeles,80885,United States of America,Americas,Northern America
Everett,47.97898,-122.20208,US,WA,America/Los_Angeles,103019,United States of America,Americas,Northern America
Federal Way,47.32232,-122.31262,US,WA,America/Los_Angeles,89306,United States of America,Americas,Northern America
Kennewick,46.21125,-119.13723,US,WA,America/Los_Angeles,73917,United States of America,Americas,Northern America
Kent,47.38093,-122.23484,US,WA,America/Los_Angeles,92411,United States of America,Americas,Northern America
Lakewood,47.17176,-122.51846,US,WA,America/Los_Angeles,58163,United States of America,Americas,Northern America
Marysville,48.05176,-122.17708,US,WA,America/Los_Angeles,60020,United States of America,Americas,Northern America
Pasco,46.23958,-119.10057,US,WA,America/Los_Angeles,59781,United States of America,Americas,Northern America
Redmond,47.67399,-122.12151,US,WA,America/Los_Angeles,54144,United States of America,Americas,Northern America
Renton,47.48288,-122.21707,US,WA,America/Los_Angeles,90927,United States of America,Americas,Northern America
Seattle,47.60621,-122.33207,US,WA,America/Los_Angeles,608660,United States of America,Americas,Northern America
Shoreline,47.75565,-122.34152,US,WA,America/Los_Angeles,53007,United States of America,Americas,Northern America
South Hill,47.14121,-122.27012,US,WA,America/Los_Angeles,52431,United States of America,Americas,Northern America
Spokane,47.65966,-117.42908,US,WA,America/Los_Angeles,208916,United States of America,Americas,Northern America
Spokane Valley,47.67323,-117.23937,US,WA,America/Los_Angeles,89755,United States of America,Americas,Northern America
Tacoma,47.25288,-122.44429,US,WA,America/Los_Angeles,198397,United States of America,Americas,Northern America
Vancouver,45.63873,-122.66149,US,WA,America/Los_Angeles,161791,United States of America,Americas,Northern America
Yakima,46.60207,-120.5059,US,WA,America/Los_Angeles,91067,United States of America,Americas,Northern America
Casper,42.86663,-106.31308,US,WY,America/Denver,55316,United States of America,Americas,Northern America
Cheyenne,41.13998,-104.82025,US,WY,America/Denver,59466,United States of America,Americas,Northern America
Honolulu,21.30694,-157.85833,US,HI,Pacific/Honolulu,371657,United States of America,Americas,Northern America
Anchorage,61.21806,-149.90028,US,AK,America/Anchorage,291826,United States of America,Americas,Northern America
Johns Creek,34.02893,-84.19858,US,GA,America/New_York,76728,United States of America,Americas,Northern America
Alafaya,28.5641,-81.2114,US,FL,America/New_York,78113,United States of America,Americas,Northern America
City of Milford (balance),41.22374,-73.06164,US,CT,America/New_York,51271,United States of America,Americas,Northern America
Metropolitan Government of Nashville-Davidson (balance),36.17137,-86.78429,US,TN,America/Chicago,601222,United States of America,Americas,Northern America
Tonawanda,42.98499,-78.87798,US,NY,America/New_York,58144,United States of America,Americas,Northern America
West Bloomfield Township,42.56891,-83.38356,US,MI,America/Detroit,64690,United States of America,Americas,Northern America
Arden-Arcade,38.6025,-121.37854,US,CA,America/Los_Angeles,92186,United States of America,Americas,Northern America
Florence-Graham,33.96772,-118.24438,US,CA,America/Los_Angeles,63387,United States of America,Americas,Northern America
San Tan Valley,33.1911,-111.528,US,AZ,America/Phoenix,81321,United States of America,Americas,Northern America
Enchanted Hills,35.33676,-106.59296,US,NM,America/Denver,87521,United States of America,Americas,Northern America
Tacuarembo,-31.73333,-55.98333,UY,18,America/Montevideo,51854,Uruguay,Americas,Latin America and the Caribbean
Salto,-31.38333,-57.96667,UY,15,America/Montevideo,99823,Uruguay,Americas,Latin America and the Caribbean
Rivera,-30.90534,-55.55076,UY,13,America/Montevideo,64631,Uruguay,Americas,Latin America and the Caribbean
Paysandu,-32.32139,-58.07556,UY,11,America/Montevideo,73249,Uruguay,Americas,Latin America and the Caribbean
Montevideo,-34.90328,-56.18816,UY,10,America/Montevideo,1270737,Uruguay,Americas,Latin America and the Caribbean
Melo,-32.36667,-54.18333,UY,03,America/Montevideo,51023,Uruguay,Americas,Latin America and the Caribbean
Maldonado,-34.9,-54.95,UY,09,America/Montevideo,55478,Uruguay,Americas,Latin America and the Caribbean
Las Piedras,-34.72639,-56.22,UY,02,America/Montevideo,69682,Uruguay,Americas,Latin America and the Caribbean
